"Step","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MAX","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MIN","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MAX"
"920","-0.2053767442703247","-0.2053767442703247","-0.2053767442703247","0.2125810980796814","0.2125810980796814","0.2125810980796814","0.1476687788963318","0.1476687788963318","0.1476687788963318","-0.782831072807312","-0.782831072807312","-0.782831072807312","0.10978430509567261","0.10978430509567261","0.10978430509567261","-0.8295813202857971","-0.8295813202857971","-0.8295813202857971","-0.7981603145599365","-0.7981603145599365","-0.7981603145599365"
"921","0.1028786301612854","0.1028786301612854","0.1028786301612854","0.5170583128929138","0.5170583128929138","0.5170583128929138","0.5242059230804443","0.5242059230804443","0.5242059230804443","-0.7150652408599854","-0.7150652408599854","-0.7150652408599854","0.41999417543411255","0.41999417543411255","0.41999417543411255","-0.7659169435501099","-0.7659169435501099","-0.7659169435501099","-0.7017315626144409","-0.7017315626144409","-0.7017315626144409"
"922","-0.07179772853851318","-0.07179772853851318","-0.07179772853851318","0.4208427667617798","0.4208427667617798","0.4208427667617798","0.32929909229278564","0.32929909229278564","0.32929909229278564","-0.7488741874694824","-0.7488741874694824","-0.7488741874694824","0.2849820852279663","0.2849820852279663","0.2849820852279663","-0.773018479347229","-0.773018479347229","-0.773018479347229","-0.7108039855957031","-0.7108039855957031","-0.7108039855957031"
"923","-0.06944896280765533","-0.06944896280765533","-0.06944896280765533","0.33109891414642334","0.33109891414642334","0.33109891414642334","0.2825840413570404","0.2825840413570404","0.2825840413570404","-0.7413206100463867","-0.7413206100463867","-0.7413206100463867","0.23218613862991333","0.23218613862991333","0.23218613862991333","-0.7798438668251038","-0.7798438668251038","-0.7798438668251038","-0.7754688262939453","-0.7754688262939453","-0.7754688262939453"
"925","-0.1690906286239624","-0.1690906286239624","-0.1690906286239624","0.30707502365112305","0.30707502365112305","0.30707502365112305","0.19194501638412476","0.19194501638412476","0.19194501638412476","-0.8143444061279297","-0.8143444061279297","-0.8143444061279297","0.211811363697052","0.211811363697052","0.211811363697052","-0.8503580689430237","-0.8503580689430237","-0.8503580689430237","-0.785979688167572","-0.785979688167572","-0.785979688167572"
"926","-0.12014681100845337","-0.12014681100845337","-0.12014681100845337","0.27059710025787354","0.27059710025787354","0.27059710025787354","0.20131158828735352","0.20131158828735352","0.20131158828735352","-0.6499502658843994","-0.6499502658843994","-0.6499502658843994","0.15403074026107788","0.15403074026107788","0.15403074026107788","-0.6941336989402771","-0.6941336989402771","-0.6941336989402771","-0.6540326476097107","-0.6540326476097107","-0.6540326476097107"
"927","-0.34288275241851807","-0.34288275241851807","-0.34288275241851807","0.16329699754714966","0.16329699754714966","0.16329699754714966","0.0545046329498291","0.0545046329498291","0.0545046329498291","-0.8892413377761841","-0.8892413377761841","-0.8892413377761841","-0.012297868728637695","-0.012297868728637695","-0.012297868728637695","-0.9251723289489746","-0.9251723289489746","-0.9251723289489746","-0.8884068131446838","-0.8884068131446838","-0.8884068131446838"
"928","-0.04285639524459839","-0.04285639524459839","-0.04285639524459839","0.367523729801178","0.367523729801178","0.367523729801178","0.28365302085876465","0.28365302085876465","0.28365302085876465","-0.7367055416107178","-0.7367055416107178","-0.7367055416107178","0.23180222511291504","0.23180222511291504","0.23180222511291504","-0.7919272184371948","-0.7919272184371948","-0.7919272184371948","-0.7625423669815063","-0.7625423669815063","-0.7625423669815063"
"929","-0.2285076379776001","-0.2285076379776001","-0.2285076379776001","0.15358281135559082","0.15358281135559082","0.15358281135559082","0.0933493971824646","0.0933493971824646","0.0933493971824646","-0.7267464995384216","-0.7267464995384216","-0.7267464995384216","0.02159219980239868","0.02159219980239868","0.02159219980239868","-0.7746219038963318","-0.7746219038963318","-0.7746219038963318","-0.7397406101226807","-0.7397406101226807","-0.7397406101226807"
"930","-0.2595714330673218","-0.2595714330673218","-0.2595714330673218","0.1554284691810608","0.1554284691810608","0.1554284691810608","0.10494130849838257","0.10494130849838257","0.10494130849838257","-0.8309769630432129","-0.8309769630432129","-0.8309769630432129","0.08816474676132202","0.08816474676132202","0.08816474676132202","-0.8665750622749329","-0.8665750622749329","-0.8665750622749329","-0.8286880850791931","-0.8286880850791931","-0.8286880850791931"
"931","-0.20422977209091187","-0.20422977209091187","-0.20422977209091187","0.29047656059265137","0.29047656059265137","0.29047656059265137","0.22061586380004883","0.22061586380004883","0.22061586380004883","-0.8107187747955322","-0.8107187747955322","-0.8107187747955322","0.1672983169555664","0.1672983169555664","0.1672983169555664","-0.8463336229324341","-0.8463336229324341","-0.8463336229324341","-0.8100195527076721","-0.8100195527076721","-0.8100195527076721"
"932","-0.01746755838394165","-0.01746755838394165","-0.01746755838394165","0.40156471729278564","0.40156471729278564","0.40156471729278564","0.3646202087402344","0.3646202087402344","0.3646202087402344","-0.8483853936195374","-0.8483853936195374","-0.8483853936195374","0.2907688021659851","0.2907688021659851","0.2907688021659851","-0.886297345161438","-0.886297345161438","-0.886297345161438","-0.8532449007034302","-0.8532449007034302","-0.8532449007034302"
"933","0.020789921283721924","0.020789921283721924","0.020789921283721924","0.49279916286468506","0.49279916286468506","0.49279916286468506","0.39112645387649536","0.39112645387649536","0.39112645387649536","-0.6852293610572815","-0.6852293610572815","-0.6852293610572815","0.3629627823829651","0.3629627823829651","0.3629627823829651","-0.7280938625335693","-0.7280938625335693","-0.7280938625335693","-0.6959046125411987","-0.6959046125411987","-0.6959046125411987"
"934","-0.1907733678817749","-0.1907733678817749","-0.1907733678817749","0.11567890644073486","0.11567890644073486","0.11567890644073486","0.10219651460647583","0.10219651460647583","0.10219651460647583","-0.837431788444519","-0.837431788444519","-0.837431788444519","0.05682259798049927","0.05682259798049927","0.05682259798049927","-0.8775496482849121","-0.8775496482849121","-0.8775496482849121","-0.8453779220581055","-0.8453779220581055","-0.8453779220581055"
"935","-0.12645983695983887","-0.12645983695983887","-0.12645983695983887","0.21382558345794678","0.21382558345794678","0.21382558345794678","0.17307794094085693","0.17307794094085693","0.17307794094085693","-0.7497764229774475","-0.7497764229774475","-0.7497764229774475","0.09632545709609985","0.09632545709609985","0.09632545709609985","-0.7896556258201599","-0.7896556258201599","-0.7896556258201599","-0.7699931859970093","-0.7699931859970093","-0.7699931859970093"
"936","0.11661756038665771","0.11661756038665771","0.11661756038665771","0.4313362240791321","0.4313362240791321","0.4313362240791321","0.4116520285606384","0.4116520285606384","0.4116520285606384","-0.6611189246177673","-0.6611189246177673","-0.6611189246177673","0.332159161567688","0.332159161567688","0.332159161567688","-0.6953428983688354","-0.6953428983688354","-0.6953428983688354","-0.6804092526435852","-0.6804092526435852","-0.6804092526435852"
"937","-0.05865675210952759","-0.05865675210952759","-0.05865675210952759","0.26048266887664795","0.26048266887664795","0.26048266887664795","0.2310502529144287","0.2310502529144287","0.2310502529144287","-0.6280680894851685","-0.6280680894851685","-0.6280680894851685","0.19458824396133423","0.19458824396133423","0.19458824396133423","-0.6568758487701416","-0.6568758487701416","-0.6568758487701416","-0.6414816975593567","-0.6414816975593567","-0.6414816975593567"
"938","-0.0021598339080810547","-0.0021598339080810547","-0.0021598339080810547","0.5082976222038269","0.5082976222038269","0.5082976222038269","0.43045562505722046","0.43045562505722046","0.43045562505722046","-0.7204133868217468","-0.7204133868217468","-0.7204133868217468","0.3804866075515747","0.3804866075515747","0.3804866075515747","-0.7643929123878479","-0.7643929123878479","-0.7643929123878479","-0.7422363758087158","-0.7422363758087158","-0.7422363758087158"
"939","0.16446638107299805","0.16446638107299805","0.16446638107299805","0.5063599348068237","0.5063599348068237","0.5063599348068237","0.5030628442764282","0.5030628442764282","0.5030628442764282","-0.655775249004364","-0.655775249004364","-0.655775249004364","0.4032043218612671","0.4032043218612671","0.4032043218612671","-0.7022542953491211","-0.7022542953491211","-0.7022542953491211","-0.6822641491889954","-0.6822641491889954","-0.6822641491889954"
"940","0.03108036518096924","0.03108036518096924","0.03108036518096924","0.5485903024673462","0.5485903024673462","0.5485903024673462","0.4239400625228882","0.4239400625228882","0.4239400625228882","-0.752049446105957","-0.752049446105957","-0.752049446105957","0.39788520336151123","0.39788520336151123","0.39788520336151123","-0.789739727973938","-0.789739727973938","-0.789739727973938","-0.7611250877380371","-0.7611250877380371","-0.7611250877380371"
"941","0.007983684539794922","0.007983684539794922","0.007983684539794922","0.4786432981491089","0.4786432981491089","0.4786432981491089","0.3374059200286865","0.3374059200286865","0.3374059200286865","-0.7196298837661743","-0.7196298837661743","-0.7196298837661743","0.3430362939834595","0.3430362939834595","0.3430362939834595","-0.7661045789718628","-0.7661045789718628","-0.7661045789718628","-0.7496178150177002","-0.7496178150177002","-0.7496178150177002"
"942","-0.08363911509513855","-0.08363911509513855","-0.08363911509513855","0.3332681655883789","0.3332681655883789","0.3332681655883789","0.26581814885139465","0.26581814885139465","0.26581814885139465","-0.7480330467224121","-0.7480330467224121","-0.7480330467224121","0.21886123716831207","0.21886123716831207","0.21886123716831207","-0.7885546088218689","-0.7885546088218689","-0.7885546088218689","-0.7582979798316956","-0.7582979798316956","-0.7582979798316956"
"943","0.0755544900894165","0.0755544900894165","0.0755544900894165","0.48595744371414185","0.48595744371414185","0.48595744371414185","0.3915465474128723","0.3915465474128723","0.3915465474128723","-0.6957878470420837","-0.6957878470420837","-0.6957878470420837","0.36831849813461304","0.36831849813461304","0.36831849813461304","-0.7506468892097473","-0.7506468892097473","-0.7506468892097473","-0.727327287197113","-0.727327287197113","-0.727327287197113"
"944","-0.06184661388397217","-0.06184661388397217","-0.06184661388397217","0.3509754538536072","0.3509754538536072","0.3509754538536072","0.25904297828674316","0.25904297828674316","0.25904297828674316","-0.7323099374771118","-0.7323099374771118","-0.7323099374771118","0.24050092697143555","0.24050092697143555","0.24050092697143555","-0.7733401656150818","-0.7733401656150818","-0.7733401656150818","-0.7588160037994385","-0.7588160037994385","-0.7588160037994385"
"945","0.054896533489227295","0.054896533489227295","0.054896533489227295","0.3956528306007385","0.3956528306007385","0.3956528306007385","0.3522164821624756","0.3522164821624756","0.3522164821624756","-0.5853739380836487","-0.5853739380836487","-0.5853739380836487","0.2670636773109436","0.2670636773109436","0.2670636773109436","-0.6173849105834961","-0.6173849105834961","-0.6173849105834961","-0.6032353043556213","-0.6032353043556213","-0.6032353043556213"
"946","0.3775256276130676","0.3775256276130676","0.3775256276130676","0.6936347484588623","0.6936347484588623","0.6936347484588623","0.6942880749702454","0.6942880749702454","0.6942880749702454","-0.49608543515205383","-0.49608543515205383","-0.49608543515205383","0.6294141411781311","0.6294141411781311","0.6294141411781311","-0.5373140573501587","-0.5373140573501587","-0.5373140573501587","-0.5191696882247925","-0.5191696882247925","-0.5191696882247925"
"947","-0.0944666862487793","-0.0944666862487793","-0.0944666862487793","0.38967180252075195","0.38967180252075195","0.38967180252075195","0.2615845203399658","0.2615845203399658","0.2615845203399658","-0.8051205277442932","-0.8051205277442932","-0.8051205277442932","0.30908429622650146","0.30908429622650146","0.30908429622650146","-0.8580561280250549","-0.8580561280250549","-0.8580561280250549","-0.8391430974006653","-0.8391430974006653","-0.8391430974006653"
"948","-0.2532457709312439","-0.2532457709312439","-0.2532457709312439","0.22361105680465698","0.22361105680465698","0.22361105680465698","0.12711483240127563","0.12711483240127563","0.12711483240127563","-0.8404971361160278","-0.8404971361160278","-0.8404971361160278","0.14408409595489502","0.14408409595489502","0.14408409595489502","-0.91176438331604","-0.91176438331604","-0.91176438331604","-0.8897943496704102","-0.8897943496704102","-0.8897943496704102"
"949","-0.12729531526565552","-0.12729531526565552","-0.12729531526565552","0.28400129079818726","0.28400129079818726","0.28400129079818726","0.20886623859405518","0.20886623859405518","0.20886623859405518","-0.6734828948974609","-0.6734828948974609","-0.6734828948974609","0.19452440738677979","0.19452440738677979","0.19452440738677979","-0.7124487161636353","-0.7124487161636353","-0.7124487161636353","-0.6968464255332947","-0.6968464255332947","-0.6968464255332947"
"950","-0.2011687159538269","-0.2011687159538269","-0.2011687159538269","0.15325313806533813","0.15325313806533813","0.15325313806533813","0.11577051877975464","0.11577051877975464","0.11577051877975464","-0.7758716344833374","-0.7758716344833374","-0.7758716344833374","0.0946815013885498","0.0946815013885498","0.0946815013885498","-0.8195866942405701","-0.8195866942405701","-0.8195866942405701","-0.8098210096359253","-0.8098210096359253","-0.8098210096359253"
"951","-0.0073909759521484375","-0.0073909759521484375","-0.0073909759521484375","0.4520052671432495","0.4520052671432495","0.4520052671432495","0.35743165016174316","0.35743165016174316","0.35743165016174316","-0.6853190660476685","-0.6853190660476685","-0.6853190660476685","0.30062979459762573","0.30062979459762573","0.30062979459762573","-0.7446020245552063","-0.7446020245552063","-0.7446020245552063","-0.7331448197364807","-0.7331448197364807","-0.7331448197364807"
"952","-0.04336363077163696","-0.04336363077163696","-0.04336363077163696","0.42800402641296387","0.42800402641296387","0.42800402641296387","0.31643325090408325","0.31643325090408325","0.31643325090408325","-0.8167725801467896","-0.8167725801467896","-0.8167725801467896","0.3236876130104065","0.3236876130104065","0.3236876130104065","-0.89027339220047","-0.89027339220047","-0.89027339220047","-0.8780651092529297","-0.8780651092529297","-0.8780651092529297"
